Categoría,Nivel,Español (Latino),Inglés
Viajes,Baja,Canoa,Canoe
Viajes,Baja,Jet,Jet
Viajes,Baja,Globo,Balloon
Viajes,Baja,Helicóptero,Helicopter
Viajes,Baja,Cohete,Rocket
Viajes,Baja,Maleta,Suitcase
Viajes,Baja,Mochila,Backpack
Viajes,Baja,Bolso,Bag
Viajes,Baja,Cartera,Wallet
Viajes,Baja,Pasaporte,Passport
Viajes,Baja,Visa,Visa
Viajes,Baja,DNI,ID
Viajes,Baja,Pasaje,Ticket
Viajes,Baja,Ticket,Pass
Viajes,Baja,Boleto,Stub
Viajes,Baja,Mapa,Map
Viajes,Baja,Brújula,Compass
Viajes,Baja,GPS,GPS
Viajes,Baja,Hotel,Hotel
Viajes,Baja,Hostel,Hostel
Viajes,Baja,Carpa,Tent
Viajes,Baja,Camping,Camping
Viajes,Baja,Playa,Beach
Viajes,Baja,Montaña,Mountain
Viajes,Baja,Bosque,Forest
Viajes,Baja,Selva,Jungle
Viajes,Baja,Desierto,Desert
Viajes,Baja,Ciudad,City
Viajes,Baja,Pueblo,Town
Viajes,Baja,Campo,Farm
Viajes,Baja,Isla,Island
Viajes,Baja,Lago,Lake
Viajes,Baja,Río,River
Viajes,Baja,Mar,Sea
Viajes,Baja,Océano,Ocean
Viajes,Baja,Pileta,Pool
Viajes,Baja,Sol,Sun
Viajes,Baja,Lluvia,Rain
Viajes,Baja,Nieve,Snow
Viajes,Baja,Viento,Wind
Viajes,Baja,Calor,Heat
Viajes,Baja,Frío,Cold
Viajes,Baja,Verano,Summer
Viajes,Baja,Invierno,Winter
Viajes,Baja,Otoño,Autumn
Viajes,Baja,Primavera,Spring
Viajes,Baja,Turista,Tourist
Viajes,Baja,Guía,Guide
Viajes,Baja,Camara,Camera
Viajes,Baja,Foto,Photo
Viajes,Baja,Video,Video
Viajes,Baja,Recuerdo,Memory
Viajes,Baja,Souvenir,Souvenir
Viajes,Baja,Regalo,Gift
Viajes,Baja,Postal,Postcard
Viajes,Baja,Carta,Letter
Viajes,Baja,Email,Email
Viajes,Baja,Wifi,Wifi
Viajes,Baja,Roaming,Roaming
Viajes,Baja,Chip,Sim
Viajes,Baja,Cargador,Charger
Viajes,Baja,Adaptador,Adapter
Viajes,Baja,Enchufe,Plug
Viajes,Baja,Batería,Battery
Viajes,Baja,Lentes,Glasses
Viajes,Baja,Gorra,Cap
Viajes,Baja,Sombrero,Hat
Viajes,Baja,Protector,Sunscreen
Viajes,Baja,Bronceador,Tanning
Viajes,Baja,Toalla,Towel
Viajes,Baja,Biquini,Bikini
Viajes,Baja,Malla,Swimsuit
Viajes,Baja,Ojotas,Flipflops
Viajes,Baja,Sandalias,Sandals
Viajes,Baja,Zapatillas,Sneakers
Viajes,Baja,Botas,Boots
Viajes,Baja,Campera,Jacket
Viajes,Baja,Bufanda,Scarf
Viajes,Baja,Guantes,Gloves
Viajes,Baja,Paraguas,Umbrella
Viajes,Baja,Piloto,Raincoat
Viajes,Baja,Valija,Luggage
Viajes,Baja,Ruedas,Wheels
Viajes,Baja,Aeropuerto,Airport
Viajes,Baja,Puerto,Port
Viajes,Media,Hacer valija,Packing bags
Viajes,Media,Perder vuelo,Missing flight
Viajes,Media,Tomar taxi,Taking taxi
Viajes,Media,Esperar bus,Waiting bus
Viajes,Media,Comprar pasaje,Buying ticket
Viajes,Media,Hacer checkin,Checking in
Viajes,Media,Pasar aduana,Customs pass
Viajes,Media,Mostrar pasaporte,Show passport
Viajes,Media,Sacar foto,Taking photo
Viajes,Media,Filmar video,Filming video
Viajes,Media,Comer raro,Eating weird
Viajes,Media,Probar comida,Tasting food
Viajes,Media,Dormir hotel,Hotel sleep
Viajes,Media,Armar carpa,Pitching tent
Viajes,Media,Prender fuego,Lighting fire
Viajes,Media,Nadar mar,Sea swim
Viajes,Media,Subir montaña,Climbing mt
Viajes,Media,Caminar mucho,Walking lot
Viajes,Media,Alquilar auto,Renting car
Viajes,Media,Manejar ruta,Driving road
Viajes,Media,Poner nafta,Gas fill
Viajes,Media,Pagar peaje,Paying toll
Viajes,Media,Perderse calle,Getting lost
Viajes,Media,Pedir ayuda,Asking help
Viajes,Media,Leer mapa,Reading map
Viajes,Media,Usar traductor,Translator use
Viajes,Media,Hablar idioma,Speaking lang
Viajes,Media,Comprar regalo,Buying gift
Viajes,Media,Mandar postal,Sending card
Viajes,Media,Llamar casa,Calling home
Viajes,Media,Extrañar casa,Missing home
Viajes,Media,Conocer gente,Meeting ppl
Viajes,Media,Hacer amigos,Making friends
Viajes,Media,Bailar noche,Night dance
Viajes,Media,Tomar trago,Drinking drink
Viajes,Media,Broncearse sol,Suntanning
Viajes,Media,Quemar piel,Sunburning
Viajes,Media,Poner crema,Cream apply
Viajes,Media,Usar lentes,Glasses use
Viajes,Media,Perder lentes,Losing glasses
Viajes,Media,Perder gorra,Losing cap
Viajes,Media,Romper ojota,Flipflop break
Viajes,Media,Llenar arena,Sand everywhere
Viajes,Media,Sacudir toalla,Shaking towel
Viajes,Media,Cruzar calle,Crossing street
Viajes,Media,Subir metro,Subway enter
Viajes,Media,Bajar subte,Subway exit
Viajes,Media,Esperar tren,Waiting train
Viajes,Media,Correr tren,Running train
Viajes,Media,Perder tren,Missing train
Viajes,Media,Vuelo demorado,Flight delayed
Viajes,Media,Maleta perdida,Luggage lost
Viajes,Media,Valija rota,Broken bag
Viajes,Media,Olvidar cargador,Forgot charger
Viajes,Media,Sin batería,No battery
Viajes,Media,Sin señal,No signal
Viajes,Media,Sin wifi,No wifi
Viajes,Media,Buscar baño,Finding WC
Viajes,Media,Pagar baño,Paying WC
Viajes,Media,Cambiar plata,Change money
Viajes,Media,Usar tarjeta,Using card
Viajes,Media,Sacar plata,Withdraw cash
Viajes,Media,Contar monedas,Counting coins
Viajes,Media,Dejar propina,Leaving tip
Viajes,Media,Quejarse precio,Price complain
Viajes,Media,Regatear,Haggling
Viajes,Media,Comprar barato,Buying cheap
Viajes,Media,Comprar caro,Buying exp
Viajes,Media,Ser estafado,Getting scammed
Viajes,Media,Perder billetera,Losing wallet
Viajes,Media,Perder celular,Losing phone
Viajes,Media,Encontrar algo,Finding item
Viajes,Media,Ver museo,Museum visit
Viajes,Media,Entrar iglesia,Church enter
Viajes,Media,Ver estatua,Statue view
Viajes,Media,Caminar puente,Bridge walk
Viajes,Media,Cruzar río,River cross
Viajes,Media,Navegar barco,Boat sailing
Viajes,Media,Marearse barco,Seasickness
Viajes,Media,Vomitar bolsa,Bag vomit
Viajes,Media,Dormir avión,Plane sleep
Viajes,Media,Ver película,Movie watch
Viajes,Media,Leer guía,Guide reading
Viajes,Media,Preguntar calle,Asking street
Viajes,Media,Seguir guía,Follow guide
Viajes,Media,Ir excursión,Tour going
Viajes,Media,Sacar entrada,Ticket buy
Viajes,Media,Hacer fila,Queuing up
Viajes,Media,Esperar turno,Waiting turn
Viajes,Media,Entrar gratis,Free entry
Viajes,Media,Colarse fila,Cutting line
Viajes,Media,Correr lluvia,Rain run
Viajes,Media,Mojarse todo,Getting soaked
Viajes,Media,Secarse sol,Sun drying
Viajes,Media,Tener frío,Being cold
Viajes,Media,Tener calor,Being hot
Viajes,Media,Sudar mucho,Sweating lot
Viajes,Media,Caminata larga,Long walk
Viajes,Media,Viaje Extra L2 98,Travel Extra L2 98
Viajes,Media,Viaje Extra L2 99,Travel Extra L2 99
Viajes,Alta,Avión turbulencia miedo,Plane turbulence fear
Viajes,Alta,Maleta rueda rota,Suitcase wheel break
Viajes,Alta,Olvidar pasaporte casa,Forgot passport home
Viajes,Alta,Perder vuelo conexión,Miss connection flight
Viajes,Alta,Dormir piso aeropuerto,Airport floor sleep
Viajes,Alta,Hotel cama chinches,Hotel bed bugs
Viajes,Alta,Ducha agua fría,Cold shower water
Viajes,Alta,Desayuno feo hotel,Bad hotel breakfast
Viajes,Alta,Dolor panza comida,Stomach ache food
Viajes,Alta,Vomitar en bus,Bus vomit
Viajes,Alta,Mareo barco fuerte,Seasick bad
Viajes,Alta,Perderse en selva,Lost in jungle
Viajes,Alta,Mosquitos pican todo,Mosquito bites all
Viajes,Alta,Quemadura sol roja,Sunburn red skin
Viajes,Alta,Arena en comida,Sand in food
Viajes,Alta,Robo cámara foto,Camera theft
Viajes,Alta,Estafa taxi caro,Taxi scam price
Viajes,Alta,Idioma nadie entiende,Language barrier bad
Viajes,Alta,Pedir comida error,Ordering food wrong
Viajes,Alta,Comer bicho error,Eating bug error
Viajes,Alta,Baño sucio ruta,Dirty toilet road
Viajes,Alta,Sin papel baño,No toilet paper
Viajes,Alta,Sin agua potable,No potable water
Viajes,Alta,Comprar agua cara,Expensive water buy
Viajes,Alta,Perder grupo tour,Lost tour group
Viajes,Alta,Guía aburrido habla,Boring guide talks
Viajes,Alta,Museo cerrado lunes,Museum closed mon
Viajes,Alta,Lluvia todo el viaje,Rain all trip
Viajes,Alta,Nieve bloquea ruta,Snow block road
Viajes,Alta,Viento vuela carpa,Wind blows tent
Viajes,Alta,Auto alquilado choca,Rental car crash
Viajes,Alta,Multa tráfico otro país,Traffic fine foreign
Viajes,Alta,Policía pide soborno,Cop asks bribe
Viajes,Alta,Perder tarjeta crédito,Lost credit card
Viajes,Alta,Cajero traga tarjeta,ATM eats card
Viajes,Alta,Sin plata efectivo,No cash money
Viajes,Alta,Cambio moneda malo,Bad exchange rate
Viajes,Alta,Souvenir rompe valija,Souvenir break bag
Viajes,Alta,Regalo feo familia,Ugly family gift
Viajes,Alta,Olvidar regalo alguien,Forgot gift someone
Viajes,Alta,Llegar casa sin llave,Home no key
Viajes,Alta,Vecino regó plantas,Neighbor watered plants
Viajes,Alta,Plantas muertas vuelta,Dead plants return
Viajes,Alta,Mascota enojada vuelta,Angry pet return
Viajes,Alta,Heladera podrida casa,Rotten fridge home
Viajes,Alta,Jetlag no dormir,Jetlag no sleep
Viajes,Alta,Dormir reunión trabajo,Sleep work meeting
Viajes,Alta,Extrañar vacaciones,Miss vacation
Viajes,Alta,Querer volver viaje,Want go back
Viajes,Alta,Odiar rutina vuelta,Hate routine back
Viajes,Alta,Ver fotos llorar,Cry looking photos
Viajes,Alta,Tarjeta memoria llena,Memory card full
Viajes,Alta,Batería muere foto,Battery die photo
Viajes,Alta,Cargador explota,Charger explode
Viajes,Alta,Enchufe no entra,Plug wont fit
Viajes,Alta,Adaptador olvidado,Adapter forgotten
Viajes,Alta,Ropa sucia olor,Dirty clothes smell
Viajes,Alta,Valija no cierra,Bag wont close
Viajes,Alta,Pagar exceso peso,Pay excess weight
Viajes,Alta,Sentarse separado avión,Sit separate plane
Viajes,Alta,Bebé llora vuelo,Baby cry flight
Viajes,Alta,Comida avión fea,Bad plane food
Viajes,Alta,Café vuelca pantalón,Coffee spill pants
Viajes,Alta,Azafata enojada,Angry stewardess
Viajes,Alta,Piloto habla raro,Pilot weird talk
Viajes,Alta,Aterrizaje forzoso susto,Hard landing scare
Viajes,Alta,Aplaudir aterrizaje,Clap landing
Viajes,Alta,Perder bus salida,Miss bus exit
Viajes,Alta,Correr terminal bolso,Run terminal bag
Viajes,Alta,Caerse escalera mecánica,Escalator fall
Viajes,Alta,Traabarse puerta giratoria,Stuck revolving door
Viajes,Alta,Chocar vidrio hotel,Hit hotel glass
Viajes,Alta,Resbalar borde pileta,Slip pool edge
Viajes,Alta,Tragar agua mar,Swallow sea water
Viajes,Alta,Medusa pica pierna,Jellyfish sting leg
Viajes,Alta,Cangrejo muerde dedo,Crab bite finger
Viajes,Alta,Arena ojo molesta,Sand eye hurt
Viajes,Alta,Gaviota roba comida,Seagull steal food
Viajes,Alta,Mono roba lentes,Monkey steal glasses
Viajes,Alta,Perro muerde pantalón,Dog bite pants
Viajes,Alta,Pisar caca calle,Step poop street
Viajes,Alta,Zapato roto caminar,Shoe broken walk
Viajes,Alta,Ampollas pies dolor,Blisters feet pain
Viajes,Alta,Mochila muy pesada,Backpack too heavy
Viajes,Alta,Espalda duele cama,Back pain bed
Viajes,Alta,Roncar hostel molesta,Snore hostel annoy
Viajes,Alta,Vecino ruidoso hotel,Loud neighbor hotel
Viajes,Alta,Fiesta no deja dormir,Party no sleep
Viajes,Alta,Alarma suena error,Alarm ring error
Viajes,Alta,Despertar tarde tour,Wake late tour
Viajes,Alta,Perder barco isla,Miss boat island
Viajes,Alta,Quedarse varado,Stranded island
Viajes,Alta,Pedir dedo ruta,Hitchhike road
Viajes,Alta,Caminar bajo lluvia,Walk in rain
Viajes,Alta,Paraguas viento rompe,Umbrella wind break
Viajes,Alta,Mojarse pies frío,Wet cold feet
Viajes,Alta,Resfriarse viaje,Cold sickness trip
Viajes,Alta,Tener fiebre hotel,Fever hotel bed
Viajes,Alta,Viaje Extra L3 98,Travel Extra L3 98
Viajes,Alta,Viaje Extra L3 99,Travel Extra L3 99
Sorpresa,Baja,Regalo,Gift
Sorpresa,Baja,Fiesta,Party
Sorpresa,Baja,Grito,Scream
Sorpresa,Baja,Susto,Scare
Sorpresa,Baja,Miedo,Fear
Sorpresa,Baja,Risa,Laugh
Sorpresa,Baja,Llanto,Cry
Sorpresa,Baja,Abrazo,Hug
Sorpresa,Baja,Beso,Kiss
Sorpresa,Baja,Carta,Letter
Sorpresa,Baja,Email,Email
Sorpresa,Baja,Noticia,News
Sorpresa,Baja,Bebé,Baby
Sorpresa,Baja,Casamiento,Wedding
Sorpresa,Baja,Viaje,Trip
Sorpresa,Baja,Premio,Prize
Sorpresa,Baja,Lotería,Lottery
Sorpresa,Baja,Dinero,Money
Sorpresa,Baja,Cheque,Check
Sorpresa,Baja,Trabajo,Job
Sorpresa,Baja,Despido,Firing
Sorpresa,Baja,Ascenso,Promotion
Sorpresa,Baja,Renuncia,Quitting
Sorpresa,Baja,Mudanza,Move
Sorpresa,Baja,Visita,Visit
Sorpresa,Baja,Amigo,Friend
Sorpresa,Baja,Perro,Dog
Sorpresa,Baja,Gato,Cat
Sorpresa,Baja,Auto,Car
Sorpresa,Baja,Casa,House
Sorpresa,Baja,Anillo,Ring
Sorpresa,Baja,Propuesta,Proposal
Sorpresa,Baja,Divorcio,Divorce
Sorpresa,Baja,Examen,Exam
Sorpresa,Baja,Nota,Grade
Sorpresa,Baja,Gol,Goal
Sorpresa,Baja,Campeón,Champ
Sorpresa,Baja,Perdedor,Loser
Sorpresa,Baja,Clima,Weather
Sorpresa,Baja,Lluvia,Rain
Sorpresa,Baja,Nieve,Snow
Sorpresa,Baja,Sol,Sun
Sorpresa,Baja,Arcoiris,Rainbow
Sorpresa,Baja,Eclipse,Eclipse
Sorpresa,Baja,Terremoto,Quake
Sorpresa,Baja,Incendio,Fire
Sorpresa,Baja,Accidente,Crash
Sorpresa,Baja,Choque,Accident
Sorpresa,Baja,Caída,Fall
Sorpresa,Baja,Golpe,Hit
Sorpresa,Baja,Corte,Cut
Sorpresa,Baja,Sangre,Blood
Sorpresa,Baja,Curita,Bandaid
Sorpresa,Baja,Hospital,Hospital
Sorpresa,Baja,Doctor,Doctor
Sorpresa,Baja,Enfermera,Nurse
Sorpresa,Baja,Policía,Police
Sorpresa,Baja,Ladrón,Thief
Sorpresa,Baja,Multa,Fine
Sorpresa,Baja,Juicio,Trial
Sorpresa,Baja,Carcel,Jail
Sorpresa,Baja,Libertad,Freedom
Sorpresa,Baja,Fuga,Escape
Sorpresa,Baja,Escondida,Hide
Sorpresa,Baja,Juego,Game
Sorpresa,Baja,Truco,Trick
Sorpresa,Baja,Magia,Magic
Sorpresa,Baja,Conejo,Rabbit
Sorpresa,Baja,Paloma,Dove
Sorpresa,Baja,Carta,Card
Sorpresa,Baja,Moneda,Coin
Sorpresa,Baja,Fantasma,Ghost
Sorpresa,Baja,Ovni,UFO
Sorpresa,Baja,Alien,Alien
Sorpresa,Baja,Monstruo,Monster
Sorpresa,Baja,Zombie,Zombie
Sorpresa,Baja,Vampiro,Vampire
Sorpresa,Baja,Bruja,Witch
Sorpresa,Baja,Hada,Fairy
Sorpresa,Baja,Duende,Elf
Sorpresa,Baja,Dragón,Dragon
Sorpresa,Baja,Unicornio,Unicorn
Sorpresa,Baja,Sirena,Mermaid
Sorpresa,Baja,Tesoro,Treasure
Sorpresa,Baja,Mapa,Map
Sorpresa,Baja,Isla,Island
Sorpresa,Baja,Barco,Boat
Sorpresa,Baja,Avión,Plane
Sorpresa,Baja,Dron,Drone
Sorpresa,Baja,Robot,Robot
Sorpresa,Baja,Futuro,Future
Sorpresa,Baja,Pasado,Past
Sorpresa,Baja,Historia,History
Sorpresa,Baja,Secreto,Secret
Sorpresa,Baja,Mentira,Lie
Sorpresa,Baja,Verdad,Truth
Sorpresa,Baja,Chisme,Gossip
Sorpresa,Baja,Rumor,Rumor
Sorpresa,Baja,Sorpresa Extra 98,Surprise Extra 98
Sorpresa,Baja,Sorpresa Extra 99,Surprise Extra 99
Sorpresa,Media,Abrir caja,Opening box
Sorpresa,Media,Romper papel,Ripping paper
Sorpresa,Media,Leer carta,Reading letter
Sorpresa,Media,Ver mensaje,Seeing msg
Sorpresa,Media,Atender teléfono,Answering phone
Sorpresa,Media,Abrir puerta,Opening door
Sorpresa,Media,Encender luz,Light on
Sorpresa,Media,Apagar luz,Light off
Sorpresa,Media,Cerrar ojos,Closing eyes
Sorpresa,Media,Pedir deseo,Making wish
Sorpresa,Media,Soplar vela,Blowing candle
Sorpresa,Media,Cortar torta,Cutting cake
Sorpresa,Media,Brindar copa,Toasting cup
Sorpresa,Media,Tirar arroz,Throwing rice
Sorpresa,Media,Tirar ramo,Throwing bouquet
Sorpresa,Media,Agarrar ramo,Catching bouquet
Sorpresa,Media,Sacar anillo,Showing ring
Sorpresa,Media,Arrodillarse,Kneeling down
Sorpresa,Media,Decir sí,Saying yes
Sorpresa,Media,Decir no,Saying no
Sorpresa,Media,Llorar emoción,Crying emotion
Sorpresa,Media,Reír nervios,Laughing nerves
Sorpresa,Media,Gritar gol,Yelling goal
Sorpresa,Media,Saltar alegría,Jumping joy
Sorpresa,Media,Correr abrazo,Running hug
Sorpresa,Media,Besar boca,Kissing mouth
Sorpresa,Media,Dar cachetada,Slapping face
Sorpresa,Media,Tirar agua,Throwing water
Sorpresa,Media,Mojar todo,Wetting all
Sorpresa,Media,Ensucia ropa,Dirtying clothes
Sorpresa,Media,Romper vaso,Breaking glass
Sorpresa,Media,Caer piso,Falling floor
Sorpresa,Media,Resbalar,Slipping
Sorpresa,Media,Tropezar,Tripping
Sorpresa,Media,Chocar,Crashing
Sorpresa,Media,Perder algo,Losing something
Sorpresa,Media,Encontrar algo,Finding something
Sorpresa,Media,Ver fantasma,Seeing ghost
Sorpresa,Media,Oír ruido,Hearing noise
Sorpresa,Media,Oler feo,Smelling bad
Sorpresa,Media,Oler rico,Smelling good
Sorpresa,Media,Comer algo,Eating something
Sorpresa,Media,Probar gusto,Tasting flavor
Sorpresa,Media,Quemar lengua,Burning tongue
Sorpresa,Media,Morder lengua,Biting tongue
Sorpresa,Media,Pinchar globo,Popping balloon
Sorpresa,Media,Explotar algo,Exploding something
Sorpresa,Media,Sonar alarma,Alarm ringing
Sorpresa,Media,Sonar timbre,Doorbell ringing
Sorpresa,Media,Golpear puerta,Knocking door
Sorpresa,Media,Recibir paquete,Getting package
Sorpresa,Media,Abrir sobre,Opening envelope
Sorpresa,Media,Leer testamento,Reading will
Sorpresa,Media,Ganar herencia,Winning inheritance
Sorpresa,Media,Perder juicio,Losing trial
Sorpresa,Media,Ir preso,Going jail
Sorpresa,Media,Salir libre,Going free
Sorpresa,Media,Escapar,Escaping
Sorpresa,Media,Esconderse,Hiding
Sorpresa,Media,Asustar alguien,Scaring someone
Sorpresa,Media,Hacer broma,Pranking
Sorpresa,Media,Ser broma,Being pranked
Sorpresa,Media,Caer trampa,Falling trap
Sorpresa,Media,Mentir mal,Lying bad
Sorpresa,Media,Decir verdad,Telling truth
Sorpresa,Media,Contar secreto,Telling secret
Sorpresa,Media,Escuchar chisme,Hearing gossip
Sorpresa,Media,Espiar,Spying
Sorpresa,Media,Ser espiado,Being spied
Sorpresa,Media,Ver famoso,Seeing celeb
Sorpresa,Media,Pedir autógrafo,Asking autograph
Sorpresa,Media,Sacar foto,Taking photo
Sorpresa,Media,Salir tele,Being on TV
Sorpresa,Media,Salir diario,Being in news
Sorpresa,Media,Ganar concurso,Winning contest
Sorpresa,Media,Perder apuesta,Losing bet
Sorpresa,Media,Pagar apuesta,Paying bet
Sorpresa,Media,Cumplir reto,Doing dare
Sorpresa,Media,Hacer ridículo,Being ridiculous
Sorpresa,Media,Tener vergüenza,Being ashamed
Sorpresa,Media,Ponerse rojo,Blushing red
Sorpresa,Media,Sudar frío,Sweating cold
Sorpresa,Media,Temblar miedo,Shaking fear
Sorpresa,Media,Tartamudear,Stuttering
Sorpresa,Media,Quedar mudo,Going mute
Sorpresa,Media,Gritar fuerte,Screaming loud
Sorpresa,Media,Salir corriendo,Running away
Sorpresa,Media,Desmayarse,Fainting
Sorpresa,Media,Despertar sueño,Waking up
Sorpresa,Media,Tener pesadilla,Having nightmare
Sorpresa,Media,Ver futuro,Seeing future
Sorpresa,Media,Viajar tiempo,Time travel
Sorpresa,Media,Ver ovni,Seeing UFO
Sorpresa,Media,Ser abducido,Abduction
Sorpresa,Media,Ver monstruo,Seeing monster
Sorpresa,Media,Esconder cama,Hiding bed
Sorpresa,Media,Tapar ojos,Covering eyes
Sorpresa,Media,Tapar oídos,Covering ears
Sorpresa,Media,Sorpresa Extra L2 98,Surprise Extra L2 98
Sorpresa,Media,Sorpresa Extra L2 99,Surprise Extra L2 99
Sorpresa,Alta,Fiesta sorpresa arruinada,Surprise party ruined
Sorpresa,Alta,Regalo equivocado vergonzoso,Wrong gift shame
Sorpresa,Alta,Torta cae al piso,Cake floor drop
Sorpresa,Alta,Piñata golpea cabeza,Piñata head hit
Sorpresa,Alta,Vela incendia mantel,Candle fire cloth
Sorpresa,Alta,Anillo compromiso tragado,Ring swallowed
Sorpresa,Alta,Novia dice que no,Bride says no
Sorpresa,Alta,Novio huye boda,Groom runs away
Sorpresa,Alta,Cura olvida nombre,Priest forgets name
Sorpresa,Alta,Perro orina vestido,Dog pee dress
Sorpresa,Alta,Gato araña torta,Cat scratch cake
Sorpresa,Alta,Niño grita silencio,Kid yells silence
Sorpresa,Alta,Abuela baila reggaeton,Grandma twerking
Sorpresa,Alta,Tio borracho discurso,Drunk uncle speech
Sorpresa,Alta,Vomitar en regalo,Vomit on gift
Sorpresa,Alta,Romper regalo caro,Break expensive gift
Sorpresa,Alta,Ropa interior cae,Underwear drop
Sorpresa,Alta,Pantalón roto agacharse,Pants rip squat
Sorpresa,Alta,Moco nariz foto,Booger nose photo
Sorpresa,Alta,Diente manchado labial,Lipstick teeth stain
Sorpresa,Alta,Peluca vuela viento,Wig wind fly
Sorpresa,Alta,Zapato taco roto,Heel broken shoe
Sorpresa,Alta,Caerse escenario premio,Stage fall award
Sorpresa,Alta,Discurso mudo pánico,Silent panic speech
Sorpresa,Alta,Micrófono no anda,Mic dead
Sorpresa,Alta,Luz corta momento,Light out moment
Sorpresa,Alta,Tropezar alfombra roja,Trip red carpet
Sorpresa,Alta,Chocar puerta vidrio,Hit glass door
Sorpresa,Alta,Saludar maniquí error,Greet mannequin
Sorpresa,Alta,Hablar solo espejo,Talk mirror alone
Sorpresa,Alta,Celular suena velorio,Phone ring funeral
Sorpresa,Alta,Reír en momento triste,Laugh sad moment
Sorpresa,Alta,Llorar en chiste,Cry at joke
Sorpresa,Alta,Estornudar en comida,Sneeze on food
Sorpresa,Alta,Eructar en beso,Burp during kiss
Sorpresa,Alta,Tirarse pedo silencio,Fart silent room
Sorpresa,Alta,Roncar en cine,Snore in movie
Sorpresa,Alta,Dormir en hombro ajeno,Sleep stranger shoulder
Sorpresa,Alta,Baba en almohada ajena,Drool stranger pillow
Sorpresa,Alta,Confundir persona saludo,Hug stranger mistake
Sorpresa,Alta,Abrazar desconocido calle,Hug wrong person
Sorpresa,Alta,Subir auto equivocado,Enter wrong car
Sorpresa,Alta,Entrar baño equivocado,Enter wrong WC
Sorpresa,Alta,Olavier papel baño,Forget WC paper
Sorpresa,Alta,Agua inodoro salpica,Toilet water splash
Sorpresa,Alta,Quedarse encerrado ascensor,Stuck in elevator
Sorpresa,Alta,Ascensor cae sueño,Elevator fall dream
Sorpresa,Alta,Avión cae sueño,Plane crash dream
Sorpresa,Alta,Perderse en ciudad,Lost in city
Sorpresa,Alta,Robo billetera viaje,Wallet theft trip
Sorpresa,Alta,Perder pasaporte vuelo,Lose passport flight
Sorpresa,Alta,Policía arresta error,Cop arrest error
Sorpresa,Alta,Perro muerde traste,Dog bite butt
Sorpresa,Alta,Pájaro caga cabeza,Bird poop head
Sorpresa,Alta,Auto moja lluvia,Car splash rain
Sorpresa,Alta,Paraguas vuelta viento,Umbrella flip wind
Sorpresa,Alta,Rayo cae cerca,Lightning strike near
Sorpresa,Alta,Trueno asusta salto,Thunder scare jump
Sorpresa,Alta,Luz apaga ducha,Light out shower
Sorpresa,Alta,Agua fría ducha,Cold water shower
Sorpresa,Alta,Jabón ojo arde,Soap eye burn
Sorpresa,Alta,Resbalar baño golpe,Slip bath hit
Sorpresa,Alta,Toalla cae frente gente,Towel drop public
Sorpresa,Alta,Malla sale mar,Suit off sea
Sorpresa,Alta,Ola revuelca bikini,Wave bikini fail
Sorpresa,Alta,Cangrejo pinza dedo,Crab pinch finger
Sorpresa,Alta,Medusa pica espalda,Jellyfish sting back
Sorpresa,Alta,Arena comida picnic,Sand picnic food
Sorpresa,Alta,Hormiga muerde pie,Ant bite foot
Sorpresa,Alta,Abeja pica nariz,Bee sting nose
Sorpresa,Alta,Mosquito zumba oído,Mosquito ear buzz
Sorpresa,Alta,Mosca boca tragar,Fly mouth swallow
Sorpresa,Alta,Gusano manzana morder,Worm apple bite
Sorpresa,Alta,Leche agria beber,Sour milk drink
Sorpresa,Alta,Pan duro diente,Hard bread tooth
Sorpresa,Alta,Huevo podrido olor,Rotten egg smell
Sorpresa,Alta,Basura bolsa rompe,Trash bag rip
Sorpresa,Alta,Llave rompe cerradura,Key break lock
Sorpresa,Alta,Auto no arranca noche,Car dead night
Sorpresa,Alta,Goma pinchada lluvia,Flat tire rain
Sorpresa,Alta,Gato negro cruza,Black cat cross
Sorpresa,Alta,Espejo roto 7 años,Mirror break bad
Sorpresa,Alta,Sal derramada mala,Spilled salt bad
Sorpresa,Alta,Paraguas abierto adentro,Umbrella inside bad
Sorpresa,Alta,Pasar bajo escalera,Walk under ladder
Sorpresa,Alta,Martes 13 miedo,Tuesday 13 fear
Sorpresa,Alta,Viernes 13 Jason,Friday 13 Jason
Sorpresa,Alta,Ver fantasma sábana,See ghost sheet
Sorpresa,Alta,Oir ruidos sótano,Hear basement noise
Sorpresa,Alta,Puerta abre sola,Door opens self
Sorpresa,Alta,Luz prende sola,Light on self
Sorpresa,Alta,Sombra mueve sola,Shadow moves self
Sorpresa,Alta,Muñeca mira sola,Doll looks self
Sorpresa,Alta,Payaso abajo cama,Clown under bed
Sorpresa,Alta,Monstruo armario abre,Monster closet open
Sorpresa,Alta,Susto infarto casi,Scare heart attack
Sorpresa,Alta,Pelo blanco susto,White hair scare
Sorpresa,Alta,Temblor piernas miedo,Shaking legs fear
Sorpresa,Alta,Grito mudo pesadilla,Silent scream dream
Sorpresa,Alta,Sorpresa Extra 99,Surprise Extra L3 99
Verano,Baja,Sol,Sun
Verano,Baja,Playa,Beach
Verano,Baja,Arena,Sand
Verano,Baja,Mar,Sea
Verano,Baja,Ola,Wave
Verano,Baja,Piscina,Pool
Verano,Baja,Bikini,Bikini
Verano,Baja,Malla,Swimsuit
Verano,Baja,Short,Shorts
Verano,Baja,Ojotas,Flipflops
Verano,Baja,Lentes,Glasses
Verano,Baja,Gorra,Cap
